Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP102745,Sales,34,77960,6,42.9,57,No
EMP102746,Marketing,43,89919,6,38.6,56,No
EMP102747,Sales,28,80453,11,42.8,63,No
EMP102748,IT,32,100988,16,46.5,86,Yes
EMP102749,Marketing,34,92001,8,39.2,50,No
EMP102750,Sales,22,72648,12,48.0,87,Yes
EMP102751,Finance,48,109448,8,33.3,50,No
EMP102752,Sales,28,87588,6,49.7,54,Yes
EMP102753,HR,39,95237,9,48.2,77,Yes
EMP102754,HR,34,95352,15,37.6,85,No
EMP102755,Operations,45,107502,12,37.6,76,No
EMP102756,HR,38,96620,12,34.5,72,Yes
EMP102757,Finance,33,100416,12,46.6,96,Yes
EMP102758,Operations,28,99336,14,40.3,87,Yes
EMP102759,Marketing,41,96398,10,40.0,67,Yes
EMP102760,IT,22,88607,9,36.4,53,No
EMP102761,IT,40,98646,7,51.1,83,Yes
EMP102762,IT,26,93361,6,37.1,52,No
EMP102763,Sales,45,107629,12,42.1,75,No
EMP102764,Finance,36,84886,8,43.1,73,Yes
EMP102765,IT,40,102866,8,40.0,67,No
EMP102766,Operations,36,92388,7,39.0,61,No
EMP102767,Sales,22,90772,12,40.2,70,Yes
EMP102768,IT,28,82023,8,44.8,73,No
EMP102769,Sales,40,86733,9,40.3,49,No
EMP102770,Sales,36,93580,8,50.1,90,Yes
EMP102771,IT,44,117195,12,38.1,65,No
EMP102772,HR,38,80134,10,45.8,60,No
EMP102773,Marketing,27,74822,8,33.2,46,No
EMP102774,Finance,29,88091,10,38.1,58,No
EMP102775,Sales,36,91939,6,37.9,48,No
EMP102776,Finance,22,71718,6,36.5,37,No
EMP102777,IT,48,105787,6,43.4,58,No
EMP102778,IT,39,101888,8,41.4,69,No
EMP102779,Finance,45,102531,11,30.6,60,No
EMP102780,IT,22,97605,11,52.0,97,Yes
EMP102781,IT,45,110404,6,42.9,66,No
EMP102782,Marketing,53,100189,6,42.0,57,No
EMP102783,Operations,24,61294,4,48.6,55,No
EMP102784,Marketing,41,94559,12,46.9,70,No
EMP102785,Operations,35,90120,7,40.5,37,No
EMP102786,IT,23,79538,10,32.2,38,No
EMP102787,Operations,39,86304,5,44.8,53,No
EMP102788,IT,42,92855,7,37.2,56,No
EMP102789,Operations,30,89248,10,48.2,57,No
EMP102790,Operations,44,97272,5,38.1,50,No
EMP102791,Marketing,22,69693,8,39.7,49,No
EMP102792,Operations,23,73361,7,35.3,44,No
EMP102793,Sales,36,95374,8,35.7,40,No
EMP102794,HR,35,75200,4,41.5,64,No
EMP102795,Finance,29,90885,8,41.0,62,Yes
EMP102796,Sales,41,93192,10,39.6,57,Yes
EMP102797,IT,39,101672,7,52.3,80,No
EMP102798,Sales,42,102561,10,45.0,90,Yes
EMP102799,Operations,34,96212,9,42.1,58,No
EMP102800,IT,40,98982,6,30.0,30,No
EMP102801,Marketing,31,82816,9,46.1,68,Yes
EMP102802,Operations,51,111457,12,57.0,100,Yes
EMP102803,Operations,28,85347,6,41.1,59,No
EMP102804,Operations,52,98263,10,37.9,78,Yes
EMP102805,Sales,35,92467,8,42.8,71,No
EMP102806,Operations,24,85878,14,34.8,58,No
EMP102807,Marketing,46,102098,10,44.3,69,No
EMP102808,IT,36,97424,9,49.5,74,No
EMP102809,Finance,42,103265,9,38.6,72,No
EMP102810,Marketing,45,101271,8,38.8,67,No
EMP102811,IT,38,93430,7,41.6,70,Yes
EMP102812,Sales,30,96810,15,39.5,88,Yes
EMP102813,Sales,43,106505,11,34.4,62,No
EMP102814,IT,35,87077,6,40.1,51,No
EMP102815,Sales,40,107423,13,39.1,69,No
EMP102816,Marketing,22,76554,10,48.8,79,No
EMP102817,Finance,39,104206,14,47.8,91,No
EMP102818,IT,30,85072,9,49.0,84,Yes
EMP102819,IT,48,114327,12,46.0,96,Yes
EMP102820,Finance,40,98412,7,43.0,80,Yes
EMP102821,Operations,37,93944,10,37.6,67,No
EMP102822,IT,39,109564,8,48.6,83,Yes
EMP102823,Sales,27,70397,4,43.7,43,No
EMP102824,IT,48,103065,6,35.8,49,No
EMP102825,HR,51,102742,7,37.4,55,No
EMP102826,Marketing,38,82320,7,35.7,55,No
EMP102827,Marketing,48,93655,6,31.7,31,No
EMP102828,IT,30,83934,7,43.9,60,No
EMP102829,Finance,29,66416,7,35.8,28,Yes
EMP102830,IT,35,105201,11,38.2,75,No
EMP102831,Finance,38,106240,10,42.2,72,No
EMP102832,Sales,32,94900,10,41.1,74,No
EMP102833,IT,39,119713,12,38.4,76,Yes
EMP102834,HR,37,87442,5,49.6,61,No
EMP102835,Finance,27,76396,5,34.4,42,No
EMP102836,Operations,39,96255,6,34.6,49,No
EMP102837,Operations,42,98014,9,44.3,85,Yes
EMP102838,IT,36,91444,6,38.9,48,No
EMP102839,Marketing,44,89067,6,38.7,46,No
EMP102840,Finance,25,85194,11,36.6,72,No
EMP102841,Finance,39,105574,11,43.7,78,No
EMP102842,Marketing,26,83287,7,43.1,55,No
EMP102843,Operations,26,98172,17,42.6,99,Yes
EMP102844,Operations,30,83172,11,39.1,64,No
EMP102845,Sales,27,78935,11,38.2,60,No
EMP102846,Finance,31,90211,7,41.2,53,No
EMP102847,Marketing,33,87614,7,46.8,77,No
EMP102848,HR,42,104365,12,49.8,91,Yes
EMP102849,Sales,32,82387,7,47.6,60,No
EMP102850,Finance,22,89617,13,44.5,80,Yes
EMP102851,Sales,44,116135,14,46.9,100,Yes
EMP102852,IT,28,92494,15,36.1,89,No
EMP102853,IT,35,105267,12,38.4,75,No
EMP102854,Operations,39,100426,9,44.6,67,Yes
EMP102855,IT,37,119862,18,41.4,100,Yes
EMP102856,Sales,44,99716,8,43.7,70,No
EMP102857,IT,39,116860,8,46.9,79,Yes
EMP102858,IT,28,103183,10,46.1,81,No
EMP102859,IT,52,122256,11,36.5,66,Yes
EMP102860,IT,37,99462,9,42.1,69,No
EMP102861,Operations,34,91402,8,37.4,62,No
EMP102862,HR,43,88855,7,38.1,63,No
EMP102863,Operations,37,100229,9,33.4,54,No
EMP102864,Sales,38,85396,8,42.7,63,No
EMP102865,Finance,55,117756,9,33.1,73,No
EMP102866,Sales,33,96511,11,44.0,78,No
EMP102867,Sales,32,88222,6,48.8,72,Yes
EMP102868,Marketing,36,82314,10,44.7,74,No
EMP102869,HR,44,90076,10,42.3,64,No
EMP102870,Finance,23,72542,10,49.7,67,Yes
EMP102871,Operations,22,67561,8,43.6,65,Yes
EMP102872,Operations,30,80137,11,37.7,41,No
EMP102873,Operations,22,76035,8,42.6,53,No
EMP102874,Finance,32,83974,4,51.8,51,No
EMP102875,Marketing,39,97477,12,36.5,79,No
EMP102876,Finance,28,99557,16,35.1,92,No
EMP102877,Finance,24,89165,9,45.1,64,No
EMP102878,IT,36,96746,11,40.9,95,Yes
EMP102879,Sales,42,80819,5,39.3,57,No
EMP102880,IT,22,88663,10,35.7,61,Yes
EMP102881,HR,42,87454,8,32.2,59,Yes
EMP102882,Operations,42,106889,17,34.7,82,Yes
EMP102883,IT,43,103924,5,50.1,68,No
EMP102884,IT,45,98394,9,42.0,73,No
EMP102885,IT,53,111054,7,32.2,47,No
EMP102886,Operations,32,61468,3,47.9,34,No
EMP102887,Sales,36,93955,9,48.2,69,No
EMP102888,Finance,32,101042,9,48.1,78,Yes
EMP102889,Marketing,35,81161,7,39.9,57,No
EMP102890,Marketing,47,97851,9,40.7,64,No
EMP102891,HR,24,82507,10,42.7,54,No
EMP102892,Sales,28,88365,10,49.0,83,Yes
EMP102893,Marketing,46,108483,5,39.2,66,No
EMP102894,Sales,43,94565,5,38.2,44,No
EMP102895,IT,32,92360,7,45.5,79,No
EMP102896,Operations,42,103669,7,48.0,81,Yes
EMP102897,Sales,38,92108,8,41.7,55,No
EMP102898,HR,47,93683,6,45.4,58,No
EMP102899,Finance,36,74672,5,42.6,46,No
EMP102900,IT,43,125426,13,40.7,89,No
EMP102901,IT,56,116745,4,37.9,34,Yes
EMP102902,Marketing,40,104356,15,36.2,76,No
EMP102903,IT,35,96444,5,38.9,46,Yes
EMP102904,Finance,41,97111,10,37.1,80,No
EMP102905,Sales,32,80692,7,43.4,60,No
EMP102906,IT,54,127920,11,48.1,90,Yes
EMP102907,Operations,36,97064,12,43.0,76,No
EMP102908,IT,33,98480,9,37.4,66,No
EMP102909,HR,28,87096,15,46.3,87,Yes
EMP102910,HR,44,97783,9,43.5,66,No
EMP102911,IT,42,104075,12,44.5,80,No
EMP102912,IT,31,99269,8,39.4,66,No
EMP102913,Marketing,40,89497,8,47.7,60,No
EMP102914,Operations,23,76146,9,47.6,60,No
EMP102915,IT,36,92195,7,41.1,52,Yes
EMP102916,Sales,39,87076,5,45.6,49,No
EMP102917,Marketing,49,113575,13,47.5,89,Yes
EMP102918,Marketing,29,87211,10,39.7,72,No
EMP102919,Finance,25,83207,6,41.6,61,No
EMP102920,HR,28,79195,10,42.4,68,No
EMP102921,HR,24,64625,8,36.5,46,No
EMP102922,Marketing,46,100017,7,44.2,61,No
EMP102923,Marketing,47,102242,8,47.1,58,No
EMP102924,IT,38,102154,9,41.3,71,Yes
EMP102925,Finance,45,114005,11,43.7,86,No
EMP102926,Operations,36,87345,11,49.0,76,Yes
EMP102927,Marketing,34,73038,8,40.0,45,No
EMP102928,Operations,32,91940,8,43.8,56,No
EMP102929,Marketing,33,77812,5,39.2,46,Yes
EMP102930,Finance,23,81496,8,39.0,56,No
EMP102931,Sales,37,81195,5,43.7,62,No
EMP102932,Sales,35,102373,11,43.2,72,No
EMP102933,IT,41,109300,10,44.8,78,No
EMP102934,Sales,36,89523,8,42.4,63,No
EMP102935,Marketing,34,92315,11,44.3,72,No
EMP102936,IT,28,72150,5,50.3,65,Yes
EMP102937,Marketing,36,91639,9,47.3,84,Yes
EMP102938,Sales,41,107321,9,43.7,66,Yes
EMP102939,Operations,26,75892,6,44.5,51,No
EMP102940,IT,36,98717,8,40.5,74,No
EMP102941,HR,37,85498,10,41.2,69,Yes
EMP102942,Sales,29,86897,7,44.5,63,No
EMP102943,HR,30,91786,13,42.4,83,Yes
EMP102944,Marketing,37,91608,11,46.0,84,Yes
EMP102945,Marketing,26,84952,12,48.3,86,Yes
EMP102946,IT,38,101393,8,41.5,68,No
EMP102947,Sales,28,83411,8,32.0,45,No
EMP102948,Sales,44,95564,8,52.2,91,Yes
EMP102949,Finance,54,126657,10,38.7,76,Yes
EMP102950,Operations,28,79791,6,43.0,54,No
EMP102951,Marketing,39,100214,9,45.6,88,Yes
EMP102952,Sales,29,79108,10,49.0,78,No
EMP102953,Marketing,43,80660,3,51.0,56,No
EMP102954,Finance,25,95556,9,40.2,70,Yes
EMP102955,Operations,39,94683,5,47.9,66,No
EMP102956,Sales,28,92309,17,43.0,88,Yes
EMP102957,Marketing,33,87409,7,55.7,81,No
EMP102958,Operations,27,86805,14,47.5,82,Yes
EMP102959,HR,42,79608,8,41.1,72,No
EMP102960,Marketing,28,63598,7,38.0,45,No
EMP102961,IT,39,99268,7,30.0,38,No
EMP102962,HR,32,78165,3,45.4,44,No
EMP102963,HR,34,92928,10,47.0,84,Yes
EMP102964,Operations,36,93561,6,45.7,54,No
EMP102965,Operations,29,80780,5,30.2,54,No
EMP102966,Marketing,37,88904,7,35.7,38,No
EMP102967,Marketing,47,111312,10,44.4,88,Yes
EMP102968,Sales,29,64735,5,50.9,53,No
EMP102969,Operations,44,101539,6,41.7,54,No
EMP102970,Finance,47,101074,8,47.5,79,No
EMP102971,Finance,28,77724,7,36.8,43,No
EMP102972,IT,23,84375,7,43.0,72,No
EMP102973,Marketing,37,112372,18,40.6,90,Yes
EMP102974,Marketing,31,76142,7,47.9,67,No
EMP102975,Finance,50,126077,14,39.3,89,Yes
EMP102976,IT,35,97978,7,50.4,77,Yes
EMP102977,Marketing,29,79136,9,40.5,64,No
EMP102978,IT,26,91923,11,36.7,51,No
EMP102979,Marketing,44,107885,7,36.8,60,No
EMP102980,Operations,30,89711,13,38.9,83,No
EMP102981,Finance,35,95517,10,43.9,78,No
EMP102982,IT,43,108700,9,39.0,66,Yes
EMP102983,Marketing,31,69702,2,37.9,18,No
EMP102984,Marketing,35,89343,7,46.4,70,Yes
EMP102985,Sales,35,89215,3,30.0,43,No
EMP102986,Operations,40,101920,13,39.9,85,Yes
EMP102987,IT,40,102659,11,35.3,76,No
EMP102988,Sales,33,100649,9,37.7,71,No
EMP102989,Marketing,36,93719,11,43.2,72,No
EMP102990,Operations,32,70973,6,41.0,48,No
EMP102991,IT,23,96774,10,40.5,76,Yes
EMP102992,Marketing,37,100957,11,47.9,73,Yes
EMP102993,Sales,50,118808,9,41.9,82,Yes
EMP102994,Finance,28,109805,17,51.0,100,Yes
EMP102995,IT,29,103270,7,45.6,70,Yes
EMP102996,Operations,28,77378,10,37.2,64,No
EMP102997,IT,41,100626,9,51.7,80,Yes
EMP102998,HR,39,90446,12,43.4,78,No
EMP102999,HR,34,77075,8,51.4,70,Yes
EMP103000,Operations,28,87938,12,40.7,76,No
EMP103001,Sales,36,102061,16,43.4,94,Yes
EMP103002,Marketing,22,70863,12,44.2,58,No
EMP103003,HR,36,73753,6,41.2,43,No
EMP103004,Sales,42,97837,9,48.4,94,No
EMP103005,Sales,25,87866,10,51.7,87,Yes
EMP103006,Marketing,23,66748,7,30.5,17,No
EMP103007,Operations,48,110660,9,46.1,90,Yes
EMP103008,IT,30,91472,13,37.5,63,No
EMP103009,Sales,44,77407,6,30.0,41,Yes
EMP103010,IT,34,90801,6,44.6,71,No
EMP103011,Sales,34,82740,7,44.6,61,No
EMP103012,HR,39,84510,10,45.4,64,No
EMP103013,HR,28,68807,9,43.9,55,No
EMP103014,Finance,36,92155,9,46.4,78,No
EMP103015,Sales,32,78076,7,39.0,41,No
EMP103016,HR,24,70020,12,43.3,65,No
EMP103017,Marketing,38,76447,5,45.5,57,No
EMP103018,Finance,33,80024,9,48.8,67,Yes
EMP103019,IT,34,80144,7,42.2,67,No
EMP103020,Marketing,25,87367,7,40.9,48,No
EMP103021,HR,48,103821,12,41.7,54,No
EMP103022,Finance,42,103747,4,36.0,40,No
EMP103023,Sales,43,103334,11,45.8,86,Yes
EMP103024,HR,33,81734,10,34.7,62,No
EMP103025,IT,22,77240,5,44.0,48,No
EMP103026,Finance,51,127240,14,42.4,95,Yes
EMP103027,Operations,35,80920,8,34.2,47,No
EMP103028,Sales,29,87121,12,34.5,77,No
EMP103029,Sales,38,93029,7,37.7,57,No
EMP103030,Sales,44,92199,10,40.3,63,No
EMP103031,IT,35,100584,6,49.4,88,No
EMP103032,Finance,45,109977,7,41.4,66,No
EMP103033,Marketing,44,84589,8,44.7,48,No
EMP103034,IT,26,76726,6,48.3,50,Yes
EMP103035,HR,30,83229,12,47.4,85,Yes
EMP103036,HR,43,94251,7,42.0,47,No
EMP103037,Finance,22,90557,10,38.5,68,No
EMP103038,Operations,34,88776,11,44.5,69,No
EMP103039,IT,24,100829,10,38.6,78,No
EMP103040,Sales,31,91507,12,51.1,91,Yes
EMP103041,IT,33,98055,11,46.3,69,No
EMP103042,Operations,32,89970,9,43.0,75,Yes
EMP103043,IT,31,107865,16,44.6,100,Yes
EMP103044,Finance,26,76929,4,42.9,36,No
EMP103045,Marketing,53,121777,9,40.2,69,No
EMP103046,Marketing,50,105884,8,44.5,77,Yes
EMP103047,Finance,26,74894,7,40.8,57,No
EMP103048,HR,48,86561,5,51.7,85,No
EMP103049,Finance,32,100436,9,38.5,72,No
EMP103050,HR,36,90303,10,44.5,92,Yes
EMP103051,IT,34,78662,4,38.1,40,No
EMP103052,Finance,30,77767,8,38.0,55,No
EMP103053,HR,43,91150,8,33.1,45,No
EMP103054,HR,36,89899,10,44.1,68,No
EMP103055,Sales,31,85932,11,39.3,68,No
EMP103056,Operations,25,68119,9,47.4,61,No
EMP103057,Sales,28,77849,10,44.1,47,No
EMP103058,IT,22,87075,6,42.7,51,No
EMP103059,IT,35,93982,5,34.9,53,No
EMP103060,Operations,25,89600,12,44.9,80,No
EMP103061,HR,33,84190,7,38.7,53,No
EMP103062,IT,46,105844,8,34.8,52,No
EMP103063,Sales,45,95562,6,44.2,64,No
EMP103064,Sales,35,86592,7,35.7,62,No
EMP103065,Sales,34,96100,11,31.5,70,No
EMP103066,HR,50,96937,3,48.5,62,No
EMP103067,IT,39,112419,8,39.2,60,No
EMP103068,Operations,32,102286,15,33.3,91,Yes
EMP103069,HR,24,65930,4,37.2,42,No
EMP103070,Sales,38,111760,12,38.4,67,No
EMP103071,Marketing,42,89970,6,47.7,51,No
EMP103072,Sales,30,92334,9,33.7,43,No
EMP103073,HR,37,83670,6,35.3,40,No
EMP103074,HR,32,86890,11,46.9,86,Yes
EMP103075,Sales,34,92313,11,39.8,77,No
EMP103076,Operations,22,73435,13,43.1,77,Yes
EMP103077,Operations,33,86269,7,39.5,53,No
EMP103078,IT,43,108095,8,52.1,100,Yes
EMP103079,IT,30,94147,12,35.6,68,No
EMP103080,Operations,35,82420,5,43.4,52,No
EMP103081,Marketing,29,77509,10,49.5,71,Yes
EMP103082,Operations,38,95760,13,40.1,96,Yes
EMP103083,IT,33,98314,12,38.2,79,No
EMP103084,Sales,27,77229,11,45.8,65,No
EMP103085,Marketing,46,92499,6,47.0,55,No
EMP103086,Sales,42,98482,6,38.0,40,Yes
EMP103087,Finance,30,99737,10,49.3,83,Yes
EMP103088,IT,39,120853,12,42.3,76,Yes
EMP103089,Sales,39,97199,11,44.5,69,No
EMP103090,HR,40,100001,11,49.4,96,Yes
EMP103091,Finance,22,87017,12,45.8,87,No
EMP103092,Operations,43,94776,7,42.0,73,Yes
EMP103093,Finance,30,89813,8,38.6,46,No
EMP103094,Marketing,32,93013,10,55.5,82,No
EMP103095,IT,56,111410,4,38.1,47,No
EMP103096,Sales,37,94072,11,43.6,89,Yes
EMP103097,Operations,32,75141,4,44.5,48,No
EMP103098,IT,22,78839,9,44.8,80,Yes
EMP103099,IT,46,113193,6,52.6,86,Yes
EMP103100,Finance,24,86417,14,42.2,80,Yes
EMP103101,IT,27,97674,16,41.5,95,No
EMP103102,Marketing,32,84667,8,49.8,58,No
EMP103103,Operations,46,99382,6,41.3,42,No
EMP103104,Finance,41,103541,11,46.4,86,Yes
EMP103105,HR,34,90302,8,43.0,64,No
EMP103106,Finance,37,90216,7,46.6,82,No
EMP103107,Marketing,30,77573,7,45.6,49,No
EMP103108,IT,36,84239,7,40.0,57,No
EMP103109,Sales,36,95970,12,32.8,70,No
EMP103110,Sales,43,94662,10,33.6,61,No
EMP103111,Sales,43,106102,15,32.8,86,No
EMP103112,IT,39,102065,15,41.5,84,Yes
EMP103113,Marketing,32,81045,10,30.2,55,No
EMP103114,IT,41,97750,5,41.2,59,Yes
EMP103115,IT,34,99135,11,42.7,86,Yes
EMP103116,Operations,26,76911,9,46.3,63,No
EMP103117,Marketing,32,84451,10,44.5,61,No
EMP103118,IT,36,99970,11,46.5,78,No
EMP103119,IT,42,108192,10,44.1,71,No
EMP103120,IT,34,103539,13,40.4,77,No
EMP103121,HR,25,65650,5,41.5,40,No
EMP103122,IT,35,111394,17,37.7,86,No
EMP103123,IT,36,87798,4,43.1,51,No
EMP103124,Finance,36,92069,4,34.1,29,No
EMP103125,Marketing,42,105617,12,47.3,89,Yes
EMP103126,Sales,43,91605,4,37.2,39,No
EMP103127,Sales,30,95971,11,42.8,75,Yes
EMP103128,IT,30,92696,9,43.6,72,No
EMP103129,Operations,27,77833,8,47.8,63,No
EMP103130,Marketing,41,102188,13,33.6,65,No
EMP103131,Marketing,47,98191,6,40.4,52,No
EMP103132,Marketing,32,77297,8,44.7,70,No
EMP103133,Operations,33,74758,8,50.8,80,Yes
EMP103134,Sales,47,114489,13,41.8,84,Yes
EMP103135,IT,39,108004,9,39.0,67,No
EMP103136,Sales,38,104994,18,52.1,100,No
EMP103137,Marketing,25,84438,10,46.0,71,No
EMP103138,Marketing,40,86121,10,48.9,66,No
EMP103139,Sales,28,81247,10,36.0,53,No
EMP103140,IT,26,95836,8,44.6,77,No
EMP103141,Finance,32,88336,6,36.6,36,No
EMP103142,Operations,30,78785,7,35.5,38,No
EMP103143,Sales,33,90314,9,44.9,63,No
EMP103144,Sales,23,89378,12,45.3,67,No
EMP103145,HR,43,82329,8,39.6,63,No
EMP103146,Finance,44,124707,15,49.2,100,Yes
EMP103147,Operations,22,75260,11,40.2,78,Yes
EMP103148,Sales,43,106850,10,40.7,66,No
EMP103149,Marketing,29,79115,10,41.8,50,No
EMP103150,Finance,42,117302,11,40.8,88,Yes
EMP103151,Sales,34,86213,7,48.4,65,No
EMP103152,IT,35,92027,10,36.8,58,No
EMP103153,Marketing,34,93420,11,38.2,80,No
EMP103154,Finance,45,106007,4,36.0,48,No
EMP103155,Finance,25,97530,13,51.4,100,Yes
EMP103156,Sales,40,97761,9,40.4,61,Yes
EMP103157,Operations,44,107672,10,38.2,64,No
EMP103158,IT,41,110071,13,40.6,81,Yes
EMP103159,Marketing,54,121746,13,46.2,100,Yes
EMP103160,HR,31,73377,5,45.3,52,No
EMP103161,Finance,43,82028,6,39.1,53,No
EMP103162,IT,34,85596,6,40.0,31,No
EMP103163,HR,45,96447,9,34.7,42,Yes
EMP103164,Sales,35,99390,13,42.7,66,No
EMP103165,IT,32,87226,5,48.4,59,Yes
EMP103166,Finance,45,105936,8,39.1,53,No
EMP103167,Operations,31,89046,7,45.2,77,Yes
EMP103168,IT,24,88925,10,39.1,64,No
EMP103169,Marketing,31,64004,6,36.5,40,No
EMP103170,Finance,40,118286,12,45.4,83,No
EMP103171,Sales,46,89361,7,53.7,68,No
EMP103172,HR,36,95549,12,44.7,94,Yes
EMP103173,IT,46,93014,4,39.9,62,No
EMP103174,IT,24,89941,7,40.3,60,No
EMP103175,IT,31,89932,8,51.5,61,No
EMP103176,IT,33,96306,8,43.5,64,Yes
EMP103177,Sales,34,79883,10,38.2,62,No
EMP103178,Operations,36,95777,9,41.7,66,No
EMP103179,Marketing,41,101498,11,43.1,61,No
EMP103180,Sales,31,82904,5,44.3,69,Yes
EMP103181,IT,36,99698,6,49.6,65,No
EMP103182,HR,35,77071,5,48.4,47,No
EMP103183,HR,28,66336,5,43.0,45,No
EMP103184,IT,34,90335,8,41.8,72,No
EMP103185,Sales,34,83741,7,44.0,64,No
EMP103186,Sales,34,95439,8,39.0,50,No
EMP103187,Finance,35,90173,9,46.9,61,Yes
EMP103188,Finance,36,92541,13,41.0,61,No
EMP103189,Marketing,32,80475,10,44.5,67,No
EMP103190,Marketing,45,93036,3,50.6,57,No
EMP103191,HR,26,66983,7,44.8,59,No
EMP103192,Operations,29,90227,11,43.2,69,No
EMP103193,Operations,57,111797,13,39.4,91,Yes
EMP103194,HR,27,48505,5,41.6,42,No
EMP103195,Finance,24,79985,7,36.3,41,No
EMP103196,Sales,41,108028,11,44.7,86,Yes
EMP103197,Operations,22,66134,10,31.3,54,No
EMP103198,Operations,33,85556,6,46.8,54,No
EMP103199,IT,52,127542,10,45.7,87,Yes
EMP103200,Finance,23,80774,9,42.5,61,No
EMP103201,Sales,22,84607,11,39.3,63,No
EMP103202,Sales,23,68942,4,41.9,48,Yes
EMP103203,IT,42,103222,8,33.1,61,No
EMP103204,Operations,44,104126,8,46.1,77,No
EMP103205,Sales,31,96077,8,41.2,67,No
EMP103206,Marketing,40,101653,15,49.6,96,No
EMP103207,Operations,46,101074,8,44.0,73,Yes
EMP103208,Marketing,49,97256,8,43.2,57,Yes
EMP103209,Finance,33,93731,9,44.0,90,Yes
EMP103210,Sales,22,69262,6,37.1,52,Yes
EMP103211,IT,28,94951,8,39.7,69,No
EMP103212,Sales,32,103318,13,42.7,88,Yes
EMP103213,IT,33,93328,5,40.5,55,No
EMP103214,Sales,33,87881,5,39.1,34,No
EMP103215,IT,44,108371,11,40.6,67,No
EMP103216,IT,45,99070,6,42.2,51,No
EMP103217,IT,34,94221,6,53.6,76,No
EMP103218,IT,44,110920,10,40.4,72,Yes
EMP103219,Marketing,38,107395,11,38.6,80,Yes
EMP103220,Marketing,36,77870,9,41.2,52,No
EMP103221,Sales,42,105117,10,49.5,94,Yes
EMP103222,IT,36,103018,9,49.9,76,Yes
EMP103223,IT,51,107428,6,51.7,74,No
EMP103224,IT,23,74395,7,42.3,61,No
EMP103225,IT,31,109364,19,45.2,100,Yes
EMP103226,Operations,34,80951,10,36.7,48,Yes
EMP103227,IT,39,109944,8,40.2,76,Yes
EMP103228,Finance,45,119804,7,36.4,63,Yes
EMP103229,IT,35,99752,11,44.4,62,No
EMP103230,IT,24,86564,12,42.2,68,No
EMP103231,Sales,42,84535,5,43.1,49,No
EMP103232,Sales,41,91823,9,37.8,51,No
EMP103233,IT,22,89863,15,46.3,100,Yes
EMP103234,IT,35,107253,10,30.0,55,Yes
EMP103235,Finance,22,95158,7,40.7,63,No
EMP103236,IT,30,80663,5,41.5,50,No
EMP103237,IT,28,84388,9,31.9,54,Yes
EMP103238,Operations,41,86792,7,43.9,74,No
EMP103239,Sales,36,95105,9,41.1,72,No
EMP103240,Sales,25,72265,4,44.8,61,No
EMP103241,Finance,42,95206,4,52.0,72,Yes
EMP103242,Finance,24,73934,6,43.6,54,No
EMP103243,Sales,38,106555,11,46.9,89,Yes
EMP103244,Sales,28,81986,6,48.9,43,No
EMP103245,Marketing,32,85325,7,44.5,58,No
EMP103246,IT,39,114221,14,37.7,84,Yes
EMP103247,Sales,39,87664,5,33.8,43,No
EMP103248,Finance,46,104109,9,43.9,74,No
EMP103249,Operations,34,97519,12,40.0,78,No
EMP103250,Sales,37,105139,14,48.4,87,No
EMP103251,Sales,31,97003,13,39.6,65,No
EMP103252,IT,36,100813,15,41.9,80,Yes
EMP103253,Sales,39,98036,9,36.2,73,Yes
EMP103254,IT,34,91548,7,40.3,47,No
EMP103255,HR,22,64128,10,37.3,46,No
EMP103256,IT,38,106171,9,37.7,66,No
EMP103257,Sales,38,97664,10,41.7,59,No
EMP103258,IT,30,97325,4,39.0,41,Yes
EMP103259,Finance,25,89707,11,55.1,97,Yes
EMP103260,Operations,47,95617,5,46.2,58,No
EMP103261,IT,39,100550,8,47.4,88,Yes
EMP103262,Sales,33,81769,9,41.4,48,No
EMP103263,Finance,26,80985,3,42.5,41,No
EMP103264,IT,28,86290,6,39.9,48,No
EMP103265,Marketing,45,107593,12,55.1,100,Yes
EMP103266,IT,36,91215,8,41.5,53,No
EMP103267,Finance,31,91474,7,39.0,51,No
EMP103268,Sales,39,84988,6,38.2,55,No
EMP103269,Sales,28,77677,8,43.7,58,No
EMP103270,Sales,47,109953,11,49.1,82,Yes
EMP103271,HR,46,103714,15,47.4,100,Yes
EMP103272,IT,31,92246,11,38.2,68,No
EMP103273,Marketing,30,83699,10,38.1,66,No
EMP103274,Sales,22,81660,9,48.2,78,No
EMP103275,Marketing,23,79170,9,52.5,77,Yes
EMP103276,Marketing,24,82844,11,41.3,62,No
EMP103277,Marketing,36,92317,9,48.0,77,No
EMP103278,Finance,32,85147,7,34.7,41,No
EMP103279,HR,24,82125,12,37.8,69,No
EMP103280,Marketing,33,86185,15,37.0,75,No
EMP103281,Finance,39,102603,9,44.1,82,No
EMP103282,IT,39,111648,11,41.1,70,Yes
EMP103283,Operations,22,77658,11,43.2,75,Yes
EMP103284,Operations,34,88266,11,48.1,86,Yes
EMP103285,Finance,24,90778,14,38.7,75,No
EMP103286,IT,42,103854,10,42.5,81,No
EMP103287,Finance,41,109086,11,35.3,73,No
EMP103288,Marketing,28,87274,10,47.8,82,Yes
EMP103289,Operations,29,78480,5,47.5,62,No
EMP103290,IT,31,95723,9,43.8,71,Yes
EMP103291,IT,22,79962,5,42.6,45,No
EMP103292,Operations,38,102655,11,39.5,69,No
