customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
C797,,Male,East,Post-Graduate,Salaried,198433.28,"₹890,644",Medical,749.5,0,134,36.59,2022-12-03,1
C798,22.0,Female,South,Secondary,Unemployed,288828.57,"₹102,835",Medical,537.2,3,84,60.01,2020-04-16,0
C799,67.0,Female,North,Graduate,Salaried,232925.09,"₹213,123",Other,662.8,2,57,38.34,2026-01-20,0
C800,32.0,Female,North,Secondary,Unemployed,741225.7,"₹199,082",Business,594.0,1,102,24.81,2016-02-07,0
C801,48.0,Female,East,Secondary,Self-Employed,3375830.98,"₹71,467",Other,624.4,1,131,67.71,2024-08-30,0
C802,26.0,Male,South,Post-Graduate,Salaried,562960.46,"₹390,056",Medical,752.1,8,142,63.99,2026-04-25,0
C803,46.0,Male,North,Primary,Unemployed,573759.01,"₹1,149,281",Medical,806.3,0,116,24.55,2022-12-26,0
C804,50.0,Female,South,Post-Graduate,,458547.49,"₹574,814",Home,638.0,1,92,34.18,2024-01-17,0
C805,66.0,Female,North,Secondary,Unemployed,896773.18,"₹392,025",Education,755.4,6,145,139.01,2016-02-14,1
C806,20.0,Female,East,Secondary,Salaried,102901.04,"₹249,841",Other,638.4,1,70,67.21,2022-06-23,1
C807,42.0,Male,North,Post-Graduate,Unemployed,,"₹127,134",Car,680.5,5,133,31.44,2015-04-06,0
C808,53.0,Male,North,Post-Graduate,Self-Employed,578056.54,"₹1,395,098",Car,694.1,8,72,25.03,2026-04-03,1
C809,57.0,Male,West,Secondary,Business,422044.62,"₹333,393",Other,829.9,3,220,48.91,2019-08-03,0
C810,44.0,Male,South,Secondary,Unemployed,215883.62,"₹117,409",Education,810.6,6,165,27.32,2018-03-30,0
C811,25.0,Female,North,Post-Graduate,Business,2538181.75,"₹57,817",Medical,730.7,0,163,13.61,2020-10-20,0
C812,52.0,Female,North,Primary,Unemployed,444778.46,"₹123,175",Education,568.0,4,15,246.74,2023-06-12,1
C813,52.0,Male,South,Post-Graduate,Unemployed,296034.22,"₹2,670,024",Home,491.1,0,109,13.39,2019-01-19,1
C814,61.0,Other,West,Graduate,Self-Employed,774110.35,"₹234,334",Car,692.6,8,118,48.79,2023-11-09,0
C815,44.0,Male,South,Post-Graduate,Self-Employed,135617.42,"₹3,841,928",Business,795.5,3,101,122.97,2024-09-03,1
C816,44.0,Male,East,Post-Graduate,Business,,"₹291,821",Business,616.9,0,120,18.92,2015-08-25,0
C817,26.0,Male,East,Graduate,Unemployed,907523.62,"₹416,234",Home,624.8,6,148,51.39,2019-03-10,0
C818,29.0,Male,East,Secondary,Unemployed,217861.83,"₹280,509",Home,720.8,1,101,10.54,2017-03-29,0
C819,41.0,Female,East,Post-Graduate,Salaried,529179.63,"₹1,259,129",Education,630.7,2,16,29.2,2024-02-29,1
C820,28.0,Female,West,Primary,Self-Employed,136203.31,"₹647,458",Education,602.2,0,69,300.0,2018-10-14,1
C821,34.0,Female,South,Graduate,Self-Employed,155495.25,"₹313,513",Education,683.0,0,70,27.65,2025-06-24,1
C822,65.0,Male,South,Primary,Salaried,,"₹383,368",Car,604.3,7,66,115.07,2023-12-06,1
C823,33.0,Female,East,Secondary,Unemployed,285394.76,"₹363,029",Home,739.8,1,20,14.26,2019-05-12,0
C824,42.0,Female,South,Graduate,Self-Employed,370043.04,"₹698,096",Business,641.7,5,59,40.51,2016-07-02,1
C825,40.0,Male,East,Graduate,Business,,"₹114,616",Car,779.5,4,75,186.31,2022-03-10,1
C826,59.0,Female,North,Secondary,Unemployed,1827241.02,"₹330,801",Education,582.7,6,86,88.25,2021-11-12,0
C827,48.0,Female,South,Post-Graduate,Salaried,284822.95,"₹246,273",Car,665.7,0,67,124.28,2025-01-30,1
C828,51.0,Male,South,Primary,Self-Employed,774694.55,"₹316,754",Business,721.4,4,78,58.19,2024-09-25,0
C829,25.0,Male,North,Post-Graduate,Unemployed,158638.74,"₹137,760",Education,798.9,4,81,62.08,2025-10-28,0
C830,44.0,Other,South,Secondary,Business,70569.17,,Other,748.0,5,2,36.89,2015-06-10,1
C831,20.0,Female,West,Post-Graduate,Unemployed,354895.29,"₹230,700",Medical,648.2,0,200,28.14,2021-01-11,0
C832,48.0,Male,North,Graduate,Self-Employed,404090.95,"₹91,195",Medical,597.0,5,136,82.57,2024-09-20,0
C833,53.0,Female,North,Post-Graduate,Unemployed,758499.64,"₹680,164",Business,737.8,0,143,65.57,2019-03-11,0
C834,18.0,Male,North,Primary,Business,920296.67,"₹291,412",Education,695.7,0,92,51.24,2018-03-31,0
C835,23.0,Female,West,Secondary,Unemployed,340867.37,"₹279,402",Medical,798.4,4,137,5.89,2017-05-12,0
C836,40.0,Female,East,Graduate,Unemployed,3340475.6,"₹344,325",Business,594.8,6,90,49.02,2022-09-04,0
C837,35.0,Male,West,Secondary,Self-Employed,931790.8,"₹1,586,200",Other,728.8,1,32,111.46,2018-08-11,1
C838,34.0,Female,West,Secondary,Salaried,211526.97,"₹620,166",Medical,690.6,0,131,12.63,2015-01-09,1
C839,29.0,Female,North,Primary,Business,64779.2,,Medical,710.0,3,87,83.67,2016-12-10,0
C840,54.0,Male,East,Graduate,Self-Employed,821367.49,"₹266,026",Medical,692.7,1,101,68.95,2016-12-22,0
C841,68.0,Female,South,Post-Graduate,Self-Employed,697446.13,"₹101,592",Education,636.5,1,57,65.15,2020-06-05,0
C842,27.0,Male,North,Post-Graduate,Business,1602039.54,,Car,693.3,2,123,42.58,2021-10-23,0
C843,38.0,Male,West,Graduate,Unemployed,1725552.19,"₹222,581",Other,858.5,6,30,32.1,2021-12-10,0
C844,19.0,Female,North,Secondary,Salaried,450637.52,"₹493,548",Car,629.0,2,48,26.14,2018-12-22,0
C845,58.0,Male,West,Graduate,Self-Employed,2523775.44,"₹784,475",Education,838.3,3,85,28.84,2019-02-08,0
C846,69.0,Female,East,Post-Graduate,Business,204257.83,"₹285,225",Car,655.5,0,101,47.43,2015-08-18,0
C847,60.0,Other,North,Primary,Salaried,1267223.16,"₹159,849",Medical,729.4,9,86,88.35,2016-08-12,0
C848,37.0,Female,North,Secondary,Business,1952074.62,"₹333,981",Home,720.9,1,56,16.4,2015-09-30,0
C849,44.0,Female,North,Primary,Unemployed,2768049.13,"₹324,716",Other,622.0,3,195,40.15,2017-10-23,0
C850,31.0,Female,South,Graduate,Business,,"₹293,220",Business,517.2,2,114,101.4,2016-08-20,0
C851,31.0,Male,East,Graduate,Self-Employed,977626.74,"₹321,894",Home,755.0,9,131,8.05,2016-07-25,0
C852,65.0,Male,North,Post-Graduate,Salaried,1102033.33,"₹306,454",Education,793.9,5,111,27.1,2015-02-23,0
C853,61.0,Male,West,Graduate,Unemployed,286084.77,"₹50,000",Other,649.7,5,113,62.41,2015-03-11,0
C854,27.0,Female,East,Graduate,Self-Employed,170296.65,"₹114,479",Other,610.5,1,82,5.78,2017-03-21,0
C855,68.0,Female,South,Primary,Business,,"₹3,738,398",Other,656.3,3,122,42.64,2016-10-30,1
C856,55.0,Male,West,Post-Graduate,Self-Employed,681068.94,"₹948,745",Medical,735.5,4,39,18.82,2023-06-03,0
C857,27.0,Female,West,Secondary,Business,70528.82,"₹50,000",Home,730.0,3,84,79.87,2017-06-17,0
C858,,Male,South,Primary,Self-Employed,1693247.89,"₹89,859",Other,720.2,5,121,51.97,2023-05-14,0
C859,30.0,Male,South,Primary,Unemployed,394512.81,"₹68,855",Medical,600.6,7,110,6.7,2017-02-25,0
C860,52.0,Male,South,Primary,,,"₹5,264,350",Home,602.1,5,95,135.23,2021-03-10,1
C861,57.0,Male,West,Secondary,Self-Employed,797217.61,"₹95,199",Business,611.6,5,131,99.06,2015-11-29,0
C862,32.0,Female,West,Secondary,,818532.04,"₹59,337",Other,551.0,2,100,100.2,2019-05-28,0
C863,37.0,Female,South,Secondary,Unemployed,367723.79,"₹159,133",Other,615.9,5,179,10.17,2018-01-30,0
C864,39.0,Female,East,Graduate,Self-Employed,161974.01,"₹477,428",Education,,0,121,83.98,2023-07-13,1
C865,32.0,Male,East,Secondary,Self-Employed,286838.29,"₹1,818,320",Other,685.3,5,100,51.19,2023-03-16,1
C866,51.0,Female,West,Primary,Business,307869.83,"₹298,594",Education,673.3,1,1,84.86,2019-06-22,0
C867,33.0,Female,East,Post-Graduate,Business,,"₹336,285",Medical,696.7,5,68,63.65,2022-06-13,1
C868,37.0,,North,Graduate,Self-Employed,1210935.02,"₹1,487,383",Car,744.1,5,161,22.57,2021-03-12,0
C869,33.0,,North,Graduate,Self-Employed,47019.69,"₹524,440",Business,832.0,0,79,17.71,2016-04-02,1
C870,54.0,Male,South,Post-Graduate,Self-Employed,1050664.71,"₹323,024",Education,746.3,7,120,18.63,2021-04-19,0
C871,28.0,Male,East,Graduate,Self-Employed,188147.12,"₹50,000",Other,669.1,2,75,105.09,2015-07-27,0
C872,51.0,Male,East,Secondary,Self-Employed,1406877.27,"₹213,540",Car,642.6,5,90,158.48,2023-01-04,1
C873,70.0,Female,North,Primary,Business,303844.77,"₹277,339",Medical,727.1,3,105,31.9,2020-02-01,0
C874,62.0,Male,South,Post-Graduate,Salaried,495403.22,"₹117,263",Car,636.8,0,85,60.27,2025-11-14,0
C875,40.0,Male,East,Graduate,,,"₹100,044",Car,640.6,1,126,23.86,2017-11-24,0
C876,45.0,Male,North,Graduate,Salaried,477512.57,"₹87,830",Home,582.1,1,89,79.43,2017-03-19,0
C877,49.0,Male,South,Post-Graduate,Salaried,137159.49,"₹650,121",Medical,489.9,0,135,103.85,2020-11-17,1
C878,34.0,Other,West,Post-Graduate,Self-Employed,187811.88,"₹72,883",Education,658.9,6,66,77.3,2021-07-20,0
C879,27.0,Male,South,Secondary,Self-Employed,822274.87,"₹946,305",Medical,755.7,3,47,71.4,2017-07-28,0
C880,21.0,Male,West,Post-Graduate,,245654.88,"₹50,000",Other,583.7,1,60,23.13,2024-01-01,0
C881,21.0,Female,East,Post-Graduate,,707894.41,"₹232,184",Business,605.1,3,112,47.06,2016-12-09,0
C882,64.0,Male,North,Primary,Business,362924.59,"₹558,403",Business,701.8,0,66,39.18,2016-05-08,0
C883,69.0,Male,South,Primary,Business,639607.04,"₹297,933",Medical,698.4,3,92,144.42,2025-05-18,1
C884,54.0,Female,West,Post-Graduate,Salaried,605301.51,"₹108,682",Business,806.9,0,48,11.23,2015-08-20,0
C885,39.0,Female,West,Post-Graduate,Business,184940.82,"₹480,997",Other,661.1,1,63,31.56,2026-06-30,1
C886,64.0,Female,East,Secondary,Self-Employed,485097.9,"₹358,789",Education,622.8,2,88,32.21,2023-11-16,0
C887,37.0,Female,West,Post-Graduate,Unemployed,302445.99,"₹256,910",Business,461.1,7,85,25.55,2019-12-13,1
C888,30.0,Male,West,Graduate,Unemployed,,"₹392,441",Education,695.1,4,149,59.67,2019-01-08,0
C889,40.0,Male,South,Secondary,Unemployed,430551.92,"₹2,452,360",Education,583.3,1,19,33.32,2021-09-11,1
C890,66.0,Male,East,Secondary,Business,1905457.8,"₹213,100",Car,792.3,3,144,20.11,2021-05-24,0
C891,54.0,Male,West,Graduate,Salaried,557802.42,"₹335,199",Home,640.6,5,1,47.58,2021-01-17,0
C892,33.0,Male,North,Primary,Unemployed,96135.27,"₹289,880",Education,706.9,1,86,82.64,2023-04-24,1
C893,48.0,Female,South,Secondary,Salaried,292289.53,"₹445,400",Education,762.5,6,102,67.38,2023-10-29,1
C894,51.0,Female,West,Secondary,Business,677511.95,"₹1,501,918",Medical,709.9,6,64,82.36,2023-02-01,1
C895,37.0,,East,Graduate,Unemployed,422636.65,"₹332,611",Education,665.3,4,122,20.36,2019-02-09,0
C896,44.0,Male,North,Primary,Business,255932.27,"₹306,769",Car,779.7,5,22,44.89,2016-02-15,0
C897,69.0,Female,North,Post-Graduate,Unemployed,90135.16,"₹50,000",Other,,2,64,34.08,2022-07-21,0
C898,66.0,Other,South,Secondary,Self-Employed,623911.55,"₹116,874",Business,638.8,4,69,25.47,2025-07-04,0
C899,22.0,Female,North,Post-Graduate,Unemployed,183155.11,"₹181,257",Car,595.7,7,89,49.63,2016-10-02,1
C900,32.0,Female,East,Post-Graduate,Self-Employed,314262.67,"₹132,404",Education,630.6,0,57,30.49,2024-04-11,0
C901,60.0,Female,West,Primary,Unemployed,940230.59,"₹198,369",Car,551.6,0,125,44.56,2024-11-19,0
C902,68.0,Female,West,Secondary,,561146.16,"₹223,381",Other,703.4,1,123,46.06,2026-05-17,0
C903,65.0,Male,South,Post-Graduate,Self-Employed,687324.74,"₹134,267",Other,701.3,3,101,55.59,2016-02-14,0
C904,22.0,Female,North,Post-Graduate,Business,1862097.2,"₹379,215",Business,675.0,2,127,62.44,2017-06-15,0
C905,24.0,Male,South,Secondary,Unemployed,230079.88,"₹163,033",Education,627.6,0,118,42.43,2021-07-02,0
C906,37.0,Female,North,Graduate,Unemployed,514211.35,"₹397,889",Education,625.9,0,37,12.39,2026-02-22,0
C907,57.0,Female,South,Post-Graduate,Unemployed,631634.55,"₹374,115",Home,751.7,9,96,32.73,2024-05-20,0
C908,43.0,Male,North,Secondary,Self-Employed,179058.31,"₹81,993",Education,,7,20,35.76,2022-02-15,0
C909,66.0,Female,West,Secondary,Unemployed,173584.29,"₹393,738",Other,640.7,7,75,67.33,2015-08-10,1
C910,60.0,Female,East,Primary,Self-Employed,317628.78,"₹141,131",Medical,693.3,6,151,68.61,2021-08-22,0
C911,60.0,Male,East,Secondary,Unemployed,568519.4,"₹473,854",Business,653.9,2,82,61.5,2026-04-09,0
C912,46.0,Female,West,Secondary,Business,,,Other,720.3,3,70,36.59,2021-08-23,0
C913,29.0,Male,South,Post-Graduate,Self-Employed,2316959.96,"₹408,054",Home,679.0,5,80,44.69,2017-07-05,0
C914,48.0,Female,West,Secondary,Unemployed,673545.18,"₹383,645",Other,770.5,4,151,34.83,2018-10-09,0
C915,18.0,Male,North,Graduate,Self-Employed,1046589.17,"₹847,836",Medical,631.9,1,91,13.36,2022-12-20,0
C916,62.0,Male,West,Secondary,Salaried,183187.76,,Other,778.2,3,166,125.57,2023-08-23,0
C917,68.0,Male,South,Post-Graduate,Unemployed,387960.07,"₹424,193",Other,614.1,4,58,40.33,2020-01-23,0
C918,56.0,Male,North,Secondary,Business,1376692.18,"₹962,597",Business,707.5,2,28,13.57,2026-01-21,0
C919,24.0,Female,North,Post-Graduate,Business,854877.01,"₹1,222,445",Medical,703.3,0,128,25.86,2020-07-16,0
C920,62.0,Male,East,Post-Graduate,Self-Employed,1512073.63,"₹160,544",Education,758.5,3,35,14.3,2018-02-07,0
C921,46.0,Male,East,Secondary,Business,274404.73,"₹265,438",Home,691.0,2,22,30.91,2021-10-30,0
C922,66.0,Female,West,Post-Graduate,Salaried,605715.34,"₹118,317",Car,701.1,0,54,35.39,2026-06-02,0
C923,69.0,Female,East,Primary,Unemployed,464677.69,"₹851,608",Home,553.2,0,39,42.27,2022-02-01,1
C924,68.0,Female,South,Post-Graduate,Salaried,375285.41,"₹107,304",Education,774.3,2,81,65.76,2020-08-31,0
C925,51.0,Male,South,Primary,Self-Employed,357313.0,"₹368,943",Home,668.3,8,50,100.78,2023-04-24,1
C926,21.0,Male,South,Primary,Business,1759234.23,"₹892,299",Medical,652.7,10,101,31.4,2020-11-08,0
C927,30.0,Female,East,Post-Graduate,Unemployed,605675.02,,Business,666.7,2,90,13.4,2015-12-21,0
C928,48.0,Male,East,Post-Graduate,Unemployed,1005388.2,"₹487,843",Car,595.5,0,107,27.2,2018-12-31,0
C929,29.0,Male,North,Graduate,Self-Employed,171418.48,"₹272,507",Car,601.2,3,75,53.6,2022-04-26,1
C930,24.0,Male,South,Graduate,Salaried,491918.84,"₹202,055",Home,614.9,5,48,23.11,2017-01-18,0
C931,63.0,Other,West,Secondary,Self-Employed,703103.47,"₹742,739",Car,681.7,5,66,15.46,2021-11-05,0
C932,61.0,Male,South,Graduate,Salaried,343878.1,,Education,589.4,5,100,16.49,2021-11-22,0
C933,48.0,Male,East,Secondary,Business,851312.42,"₹3,433,488",Education,,0,35,116.19,2020-10-30,1
C934,56.0,,North,Graduate,Self-Employed,483096.54,"₹143,055",Business,619.6,2,62,300.0,2019-02-01,1
C935,20.0,Female,West,Secondary,Salaried,391394.7,"₹155,672",Education,729.0,7,134,20.83,2019-10-09,0
C936,64.0,Male,West,Primary,Salaried,563447.84,"₹426,926",Education,765.2,5,113,48.1,2016-06-18,0
C937,32.0,Male,West,Secondary,Business,2106454.87,"₹906,528",Medical,554.1,0,127,45.32,2015-05-19,0
C938,32.0,Female,East,Secondary,Salaried,920078.89,"₹428,775",Medical,743.9,1,182,64.17,2025-04-08,0
C939,41.0,Female,South,Graduate,Unemployed,222179.92,"₹526,887",Car,694.3,2,40,81.38,2016-08-29,1
C940,37.0,Female,South,Post-Graduate,Salaried,247131.97,"₹512,056",Medical,718.3,4,108,97.44,2018-08-02,1
C941,43.0,Female,North,Primary,,1178903.27,"₹305,232",Medical,704.9,3,136,42.65,2022-07-20,0
C942,18.0,Male,South,Primary,Unemployed,477488.38,"₹352,726",Medical,671.9,4,55,62.62,2026-04-26,0
C943,66.0,Male,West,Primary,Business,1111335.94,"₹461,055",Education,670.0,2,13,92.7,2022-01-25,0
C944,25.0,Male,West,Primary,Salaried,737206.96,"₹87,028",Home,648.1,4,98,21.06,2023-12-25,0
C945,39.0,Female,West,Secondary,Unemployed,754090.11,"₹153,393",Business,631.2,4,94,16.45,2022-03-20,0
C946,23.0,Male,East,Post-Graduate,Self-Employed,212932.21,"₹188,879",Other,653.1,3,70,33.03,2015-12-15,0
C947,26.0,Female,South,Post-Graduate,Unemployed,157351.11,"₹444,360",Home,680.2,4,100,132.9,2016-09-19,1
C948,24.0,Female,West,Graduate,Self-Employed,84796.35,"₹50,000",Car,,4,108,39.42,2020-12-03,0
C949,49.0,Male,South,Post-Graduate,Self-Employed,1680649.28,"₹567,958",Business,576.5,2,115,49.49,2016-01-03,0
C950,,Male,East,Primary,Self-Employed,189917.01,"₹1,191,578",Medical,,3,52,70.02,2022-05-16,1
C951,65.0,Female,South,Post-Graduate,Salaried,282480.08,"₹1,887,905",Medical,739.5,0,123,19.74,2016-06-16,1
C952,49.0,Male,West,Post-Graduate,Business,270817.39,"₹189,959",Education,694.9,0,55,25.97,2017-12-27,0
C953,34.0,Male,North,Graduate,Salaried,646367.58,"₹1,436,841",Home,920.0,5,102,83.44,2021-02-07,1
C954,54.0,Male,South,Graduate,Business,539185.67,"₹484,758",Other,691.0,4,115,74.76,2018-05-22,0
C955,42.0,Male,West,Secondary,Self-Employed,496110.84,"₹192,833",Car,646.2,1,148,31.21,2023-07-23,0
C956,21.0,Female,North,Secondary,Unemployed,408150.05,"₹101,126",Medical,774.2,4,29,17.84,2024-03-06,0
C957,55.0,Male,North,Graduate,Unemployed,476399.44,"₹297,294",Car,668.4,2,99,7.42,2025-02-15,0
C958,28.0,Male,North,Secondary,Unemployed,,"₹102,491",Other,767.0,3,61,185.18,2021-04-07,0
C959,44.0,Male,West,Primary,Self-Employed,457212.64,"₹163,560",Home,718.6,2,123,23.73,2021-01-19,0
C960,27.0,Female,North,Graduate,Business,,"₹7,742,786",Business,724.3,0,116,30.07,2017-12-05,1
C961,44.0,Male,West,Graduate,Salaried,309036.13,"₹366,635",Business,705.7,4,50,74.16,2018-10-30,1
C962,52.0,Male,East,Post-Graduate,Business,475397.99,"₹102,497",Business,847.2,0,89,37.9,2020-03-05,0
C963,70.0,Female,North,Primary,Salaried,483489.62,"₹120,190",Car,564.0,0,127,102.27,2017-11-13,0
C964,68.0,Male,South,Graduate,Business,509361.86,"₹247,834",Other,528.5,4,90,8.39,2026-01-10,0
C965,65.0,Male,North,Graduate,Business,307238.43,,Car,776.4,3,116,22.81,2018-06-01,0
C966,26.0,Female,West,Secondary,Unemployed,1107273.4,"₹1,405,666",Medical,380.6,0,122,59.67,2016-11-04,1
C967,45.0,Female,East,Post-Graduate,Self-Employed,1153237.26,"₹193,159",Other,778.9,0,3,41.25,2017-01-27,0
C968,56.0,Female,East,Graduate,Business,503571.0,"₹156,856",Business,741.7,1,116,23.46,2015-09-03,0
C969,38.0,Male,East,Graduate,Business,1202513.37,"₹1,809,643",Home,646.0,2,141,41.62,2021-06-25,1
C970,27.0,Male,South,Primary,Business,500588.52,,Medical,624.4,1,70,17.59,2018-07-30,0
C971,,Other,South,Graduate,Salaried,619547.08,"₹758,282",Car,671.4,3,105,13.99,2018-11-17,0
C972,21.0,Male,West,Post-Graduate,Salaried,330884.41,"₹658,852",Education,655.3,7,86,35.65,2020-10-19,1
C973,42.0,Female,North,Graduate,Self-Employed,433653.62,"₹157,965",Home,748.6,0,61,25.65,2024-06-17,0
C974,49.0,Male,South,Secondary,Business,2041877.61,"₹78,263",Other,824.0,0,85,59.62,2022-11-16,0
C975,,Male,South,Secondary,,673953.63,"₹795,197",Home,666.3,7,118,51.89,2023-02-10,1
C976,20.0,Male,North,Graduate,,236595.22,"₹713,703",Car,576.6,0,138,113.53,2022-12-28,1
C977,40.0,Male,South,Primary,Unemployed,677179.26,"₹2,460,485",Car,657.0,0,43,38.28,2024-08-15,1
C978,37.0,Male,East,Graduate,Self-Employed,959389.57,"₹819,278",Home,649.3,3,84,20.66,2021-04-04,0
C979,,Female,South,Secondary,Salaried,208467.17,"₹6,662,553",Medical,768.4,1,79,52.23,2025-01-07,1
C980,70.0,Female,North,Primary,Salaried,,"₹744,052",Other,519.0,6,45,69.07,2022-12-16,1
C981,63.0,Female,North,Graduate,Salaried,585030.48,"₹269,256",Home,779.1,0,125,31.67,2017-09-04,0
C982,48.0,Male,West,Primary,Unemployed,196320.06,"₹559,961",Car,661.0,7,100,11.87,2018-06-20,1
C983,30.0,Female,West,Graduate,Unemployed,492572.36,"₹217,464",Education,540.5,5,161,47.56,2023-03-21,0
C984,47.0,Female,North,Primary,Self-Employed,,"₹511,008",Medical,686.3,5,153,34.9,2023-08-16,0
C985,60.0,Other,West,Graduate,Unemployed,1487761.93,"₹1,294,111",Home,567.0,4,141,20.96,2018-03-09,0
C986,38.0,Male,North,Post-Graduate,Business,8265657.96,"₹697,756",Medical,536.3,7,73,88.85,2019-12-25,1
C987,26.0,Male,East,Primary,Self-Employed,196102.69,"₹163,536",Other,837.4,3,160,23.62,2023-09-15,0
C988,36.0,Male,South,Secondary,Business,221272.51,"₹67,253",Home,784.4,0,90,101.1,2024-07-09,0
C989,38.0,Female,South,Graduate,Business,154340.43,"₹256,901",Other,751.4,5,71,32.89,2016-01-09,1
C990,69.0,Female,West,Secondary,Self-Employed,336317.56,"₹694,436",Business,680.5,2,92,38.04,2026-03-20,1
C991,25.0,Male,West,Graduate,Unemployed,564153.74,"₹393,254",Medical,588.0,10,103,30.73,2021-10-07,1
C992,38.0,Female,West,Secondary,Unemployed,121751.73,"₹598,036",Business,514.7,4,74,41.13,2016-01-10,1
C993,,Male,East,Secondary,Salaried,248980.46,"₹1,988,690",Other,706.2,6,29,32.92,2024-09-02,1
C994,50.0,Female,North,Post-Graduate,Salaried,,"₹193,953",Business,698.5,3,94,120.99,2018-04-01,0
C995,30.0,Female,West,Primary,Business,635452.01,"₹559,124",Education,673.7,0,36,34.36,2022-09-21,0
C996,28.0,Female,North,Primary,Self-Employed,1306952.81,"₹160,797",Business,697.7,1,97,57.12,2017-09-15,0
C997,24.0,Male,South,Primary,Business,390509.47,"₹215,371",Car,696.8,4,65,67.38,2015-08-31,0
C998,65.0,Male,North,Primary,Business,243629.82,"₹969,710",Business,654.2,0,108,108.34,2019-05-09,1
C999,67.0,Male,East,Primary,Salaried,349737.0,"₹565,401",Medical,,4,98,24.81,2020-06-02,1
C1000,18.0,Female,South,Primary,Unemployed,841897.45,,Business,635.9,0,145,17.03,2017-11-08,0
C1001,62.0,Male,West,Secondary,Salaried,167849.21,"₹87,403",Business,700.7,0,120,34.06,2018-11-07,0
C1002,28.0,Female,East,Graduate,Self-Employed,589387.75,,Medical,568.5,0,80,53.34,2018-11-08,0
C1003,20.0,Male,South,Primary,Business,,"₹125,676",Other,706.6,9,99,33.47,2023-05-24,0
